Date,Holiday,Business_Day,Precio_Oil,Precio_bolsa,Precio_escasez,Demanda_real,Capacidad_embalse,Irradiacion,Temperatura,Month_sin,Month_cos,Day_sin,Day_cos
2023-01-31,0.0,1.0,0.22640213006913723,0.24140481079951887,0.41547114327311574,0.8885415822847074,0.9693212556333481,0.4341532187037528,0.3952147642165051,0.75,0.9330127018922194,0.49999999999999983,1.0
2023-02-01,0.0,1.0,0.18395175536644648,0.28043983331439326,0.30912558901261633,0.8858243568669266,0.9693212556333481,0.4541793221731336,0.39691305383419645,0.9330127018922193,0.75,0.6007786086658639,0.9897386467837903
2023-02-02,0.0,1.0,0.17480582893672159,0.2608919837370743,0.30912558901261633,0.8827647807936057,0.9693212556333481,0.40923800120157405,0.40719177275062307,0.9330127018922193,0.75,0.6974313292519636,0.9593746881414906
2023-02-03,0.0,1.0,0.13183778760975717,0.29112278907795314,0.30912558901261633,0.8930748890021016,0.9693212556333481,0.3925840828110593,0.40775766341377045,0.9330127018922193,0.75,0.7860011880212918,0.9101512281075304
2023-02-04,0.0,0.0,0.13183778760975717,0.2933437523739076,0.30912558901261633,0.8475499171618797,0.9693212556333481,0.3787715305685885,0.4098844865914532,0.9330127018922193,0.75,0.8628621245493154,0.8440834809192109
2023-02-05,0.0,0.0,0.13183778760975717,0.2692094698508661,0.30912558901261633,0.7448954752030913,0.9693212556333481,0.30696190169997084,0.38550450264671027,0.9330127018922193,0.75,0.9248674430638009,0.7638762679090525
2023-02-06,0.0,1.0,0.14426231321147887,0.19665036884172907,0.30912558901261633,0.8849497018031387,0.9693212556333481,0.3838981051214687,0.4194031786851184,0.9330127018922193,0.75,0.9694786385394494,0.6728132818016387
2023-02-07,0.0,1.0,0.1965487487397346,0.24444016386342216,0.30912558901261633,0.8817874636599214,0.9693212556333481,0.37668913972217366,0.4137872474393069,0.9330127018922193,0.75,0.994869323391895,0.5746226519476535
2023-02-08,0.0,1.0,0.21949960121764867,0.21904879128681004,0.30912558901261633,0.9020928252802967,0.9693212556333481,0.4542611540100714,0.4468144269376258,0.9330127018922193,0.75,0.9999999999999999,0.47332431427022803
2023-02-09,0.0,1.0,0.2124244729398066,0.1958771313130753,0.30912558901261633,0.9094239231908523,0.9693212556333481,0.3858258830008814,0.4115113664156909,0.9330127018922193,0.75,0.9846606178605992,0.37306543461592556
